EldraziStompyGPTokyoSc3rd.csv 38800
land,《廃集落/Corrupted Crossroads》,4,150,http://www.hareruyamtg.com/jp/g/gOGW000169JN/,2016-05-09T14:05:49+09:00
land,《領事の鋳造所/Foundry of the Consuls》,2,50,http://www.hareruyamtg.com/jp/g/gORI000247JN/,2016-05-09T14:05:50+09:00
land,《島/Island》,3,20,http://www.hareruyamtg.com/jp/g/gSOI000288JN/,2016-05-09T14:05:51+09:00
land,《鏡の池/Mirrorpool》,2,350,http://www.hareruyamtg.com/jp/g/gOGW000174JN/,2016-05-09T14:05:53+09:00
land,《山/Mountain》,4,20,http://www.hareruyamtg.com/jp/g/gSOI000294JN/,2016-05-09T14:05:56+09:00
land,《海門の残骸/Sea Gate Wreckage》,1,250,http://www.hareruyamtg.com/jp/g/gOGW000177JN/,2016-05-09T14:05:57+09:00
land,《シヴの浅瀬/Shivan Reef》,4,500,http://www.hareruyamtg.com/jp/g/gORI000251JN/,2016-05-09T14:05:58+09:00
land,《さまよう噴気孔/Wandering Fumarole》,4,450,http://www.hareruyamtg.com/jp/g/gOGW000182JN/,2016-05-09T14:06:00+09:00
land,《ウェストヴェイルの修道院/Westvale Abbey》,2,1500,http://www.hareruyamtg.com/jp/g/gSOI000281JN/,2016-05-09T14:06:02+09:00
26 Lands 8590
creature,《次元潜入者/Dimensional Infiltrator》,4,250,http://www.hareruyamtg.com/jp/g/gOGW000044JN/,2016-05-09T14:06:04+09:00
creature,《希望を溺れさせるもの/Drowner of Hope》,2,80,http://www.hareruyamtg.com/jp/g/gBFZ000057JN/,2016-05-09T14:06:06+09:00
creature,《空中生成エルドラージ/Eldrazi Skyspawner》,4,50,http://www.hareruyamtg.com/jp/g/gBFZ000058JN/,2016-05-09T14:06:08+09:00
creature,《面晶体の這行器/Hedron Crawler》,3,30,http://www.hareruyamtg.com/jp/g/gOGW000164JN/,2016-05-09T14:06:10+09:00
creature,《現実を砕くもの/Reality Smasher》,4,950,http://www.hareruyamtg.com/jp/g/gOGW000007JN/,2016-05-09T14:06:12+09:00
creature,《難題の予見者/Thought-Knot Seer》,4,1800,http://www.hareruyamtg.com/jp/g/gOGW000009JN/,2016-05-09T14:06:13+09:00
creature,《不快な集合体/Vile Aggregate》,4,60,http://www.hareruyamtg.com/jp/g/gBFZ000137JN/,2016-05-09T14:06:15+09:00
25 Creatures 12690
spell,《次元の歪曲/Spatial Contortion》,3,80,http://www.hareruyamtg.com/jp/g/gOGW000008JN/,2016-05-09T14:06:16+09:00
spell,《歪める嘆き/Warping Wail》,3,150,http://www.hareruyamtg.com/jp/g/gOGW000012JN/,2016-05-09T14:06:18+09:00
spell,《炎呼び、チャンドラ/Chandra Flamecaller》,3,4200,http://www.hareruyamtg.com/jp/g/gOGW000104JN/,2016-05-09T14:06:20+09:00
9 Spells 13290
60 MainboardCards 34570
sideboardCards,《エルドラージの寸借者/Eldrazi Obligator》,3,100,http://www.hareruyamtg.com/jp/g/gOGW000096JN/,2016-05-09T14:06:21+09:00
sideboardCards,《逆境/Adverse Conditions》,1,10,http://www.hareruyamtg.com/jp/g/gBFZ000054JN/,2016-05-09T14:06:23+09:00
sideboardCards,《意思の激突/Clash of Wills》,2,50,http://www.hareruyamtg.com/jp/g/gORI000049JN/,2016-05-09T14:06:28+09:00
sideboardCards,《コジレックの帰還/Kozilek's Return》,2,1700,http://www.hareruyamtg.com/jp/g/gOGW000098JN/,2016-05-09T14:06:30+09:00
sideboardCards,《否認/Negate》,2,20,http://www.hareruyamtg.com/jp/g/gOGW000059JN/,2016-05-09T14:06:31+09:00
sideboardCards,《引き裂く流弾/Rending Volley》,3,120,http://www.hareruyamtg.com/jp/g/gDTK000115JN/,2016-05-09T14:06:32+09:00
sideboardCards,《昇華者の突撃/Processor Assault》,2,10,http://www.hareruyamtg.com/jp/g/gBFZ000132JN/,2016-05-09T14:06:34+09:00
15 SideboardCards
http://www.hareruyamtg.com/jp/k/kD09050S/
