info,Mono_White_Aggro_kD09080S 34850 W19U0B0R0G0C0A0
land,Plains,19,,W,20,2016-05-28T05:22:43+09:00,http://www.hareruyamtg.com/jp/g/gSOI000285JN/,
info,19 Lands 380
creature,Anointer of Champions,4,W,nil,10,2016-05-28T05:22:46+09:00,http://www.hareruyamtg.com/jp/g/gORI000003JN/,
creature,Dragon Hunter,4,W,nil,50,2016-05-28T05:22:48+09:00,http://www.hareruyamtg.com/jp/g/gDTK000085JN/,
creature,Expedition Envoy,2,W,nil,30,2016-05-28T05:22:50+09:00,http://www.hareruyamtg.com/jp/g/gBFZ000024JN/,
creature,Knight of the White Orchid,4,WW,nil,500,2016-05-28T05:22:52+09:00,http://www.hareruyamtg.com/jp/g/gORI000022JN/,
creature,KytheonPERIOD Hero of Akros,3,W,nil,1100,2016-05-28T05:22:54+09:00,http://www.hareruyamtg.com/jp/g/gORI000014JN/,
creature,Thalia's Lieutenant,4,1W,nil,550,2016-05-28T05:22:56+09:00,http://www.hareruyamtg.com/jp/g/gSOI000043JN/,
creature,Thraben Inspector,4,W,nil,50,2016-05-28T05:22:58+09:00,http://www.hareruyamtg.com/jp/g/gSOI000044JN/,
creature,Town Gossipmonger,4,W,nil,80,2016-05-28T05:23:01+09:00,http://www.hareruyamtg.com/jp/g/gSOI000046JN/,
info,29 Creatures 8320
spell,Declaration in Stone,4,1W,nil,1100,2016-05-28T05:23:03+09:00,http://www.hareruyamtg.com/jp/g/gSOI000012JN/,
spell,Always Watching,4,1WW,nil,400,2016-05-28T05:23:05+09:00,http://www.hareruyamtg.com/jp/g/gSOI000001JN/,
spell,Gryff's Boon,3,W,nil,60,2016-05-28T05:23:07+09:00,http://www.hareruyamtg.com/jp/g/gSOI000020JN/,
spell,GideonPERIOD Ally of Zendikar,1,2WW,nil,3300,2016-05-28T05:23:10+09:00,http://www.hareruyamtg.com/jp/g/gBFZ000029JN/,
info,12 Spells 9480
info,60 MainboardCards 18180 64 W50U0B0R0G0C0
sideboardCards,Westvale Abbey,2,,C,1600,2016-05-28T05:23:12+09:00,http://www.hareruyamtg.com/jp/g/gSOI000281JN/,
sideboardCards,Bygone Bishop,2,2W,nil,120,2016-05-28T05:23:13+09:00,http://www.hareruyamtg.com/jp/g/gSOI000008JN/,
sideboardCards,Eerie Interlude,1,2W,nil,100,2016-05-28T05:23:15+09:00,http://www.hareruyamtg.com/jp/g/gSOI000016JN/,
sideboardCards,Make a Stand,1,2W,nil,20,2016-05-28T05:23:17+09:00,http://www.hareruyamtg.com/jp/g/gOGW000026JN/,
sideboardCards,Secure the Wastes,3,‚wW,nil,950,2016-05-28T05:23:19+09:00,http://www.hareruyamtg.com/jp/g/gDTK000058JN/,
sideboardCards,Gryff's Boon,1,W,nil,60,2016-05-28T05:23:21+09:00,http://www.hareruyamtg.com/jp/g/gSOI000020JN/,
sideboardCards,Stasis Snare,2,1WW,nil,150,2016-05-28T05:23:23+09:00,http://www.hareruyamtg.com/jp/g/gBFZ000050JN/,
sideboardCards,GideonPERIOD Ally of Zendikar,3,2WW,nil,3300,2016-05-28T05:23:25+09:00,http://www.hareruyamtg.com/jp/g/gBFZ000029JN/,
info,15 SideboardCards 16670 34 W18U0B0R0G0C0
info,http://www.hareruyamtg.com//jp/k/kD09080S/
